_unit_id,query,source,product_description
711174398,shaver panasonic,flipkart,"Stay pretty in pink with the Panasonic Close Curves Ladies Shaver. This Panasonic wet/dry shaver is designed to contour with the natural curves of your body for the best shaving experience. Safe for use in the shower or bath, this Panasonic Close Curves Ladies Shaver is cordless for easy portability and a close, comfortable shave. Use the Panasonic Close Curves Shaver dry with gel or lotion for a gentle hair removal. A compact hand-held design allows this pink razor to navigate even hard-to-reach areas and the pop-up trimmer is ideal for precisely trimming and shaping your bikini area. Hypo-allergenic blades and foils make this lady shaver's 3-blade, floating head system well-suited to ladies with sensitive skin. The Panasonic Close Curves Ladies Shaver comes with a compact space-saving charger for on-the-go portability and is washable for repeated use. Treat yourself to smooth skin at home or travelling with the Panasonic Close Curves Ladies Shaver."
711174400,shaver panasonic,flipkart,"The Panasonic Close Curves Wet/Dry Ladies Shaver with Pivot Action is a handy epilator for women, which ensures a smooth and close shave. With a pop-up trimmer, this epilator neatly removes longer hairs too. This Panasonic ladies shaver and bikini trimmer moves along the curve of your body with the pivot action system to provide an ultra smooth finish. Featuring sharpest hypoallergenic stainless steel blades, the Panasonic shaver removes hair efficiently while being safe on sensitive skin types. This electric ladies shaver comes with a bikini trimmer that makes it convenient for you to remove your hair. Ideal for use it in tub or shower, this epilator can be used both dry and wet conditions. The rechargeable ladies shaver also has four floating head system that provides the user with close shave."
711174401,shaver panasonic,flipkart,"The Panasonic Travel Shaver is ultra thin, being only 1/2"" thick. This makes packing and traveling easy and simple. It slips right into your pocket so you can always have it when you need it. It comes with a cleaning brush to clean the shaver for your convenience. The Panasonic shaver also comes with a storage pouch to make traveling easy and simple."
711174402,shaver panasonic,flipkart,"Panasonic ES2207P Brand New Includes Two Year Warranty The Panasonic ES2207P close curvesï¿_ ladies shaver is equipped with a triple blade shaving system. The blades float independently, so they can follow the contours of your legs and underarms perfectly. This shaver comes with hypo-allergenic, stainless steel blades and foils for sensitive skin. The dual pop-up trimmer can be used on the bikini area and for the hard to reach hairs. ES2207P Features: Close Curves Shaver Triple Blade System Wet / Dry Washable Cordless / Rechargeable Stainless Steel Foil"
711174403,shaver panasonic,flipkart,"The Panasonic ES-SL41-S Shaver features a three-blade, arc foil shaving system for maximum coverage and closeness, even on the most difficult parts of your beard and face. This electric razor utilizes 30-degree angle inner blades to cut hair at its base with close precision and less irritation. The pop-up trimmer is great for grooming your mustache or sideburns. The Panasonic ES-SL41-S Shaver's wet and dry capability allows for the convenience of a quick dry shave or a traditional wet shave using your favorite shaving gel, foam or cream. When finished shaving, the unique water shutters flip up for a quick rinse, making cleaning easy and hassle-free. This shaver comes with a carrying holder for convenient storage or protection when traveling. It lasts for 21 minutes (or approximately seven days) between charges and can also be stored on the included charging stand when not in use."
711174432,Rechargable batteries,flipkart,Always have batteries ready with the Energizer e2 NiMH Rechargeable Batteries. The electro-chemical cells use a rechargeable direct-current to keep a dependable charge.
711174433,Rechargable batteries,flipkart,"Help keep your electronic devices powered with the Panasonic HHR-P104A NIMH Rechargeable Battery on hand. This item lets your cordless phone or any compatible gadget under the brand last longer. The type 29 cordless phone replacement battery allows you to enjoy an extended talk time or your unit by simply switching your current battery with this long-lasting three-celled nickelmetal hydride model. Through internal composition, it utilizes hydrogen-absorbing alloy instead of cadmium, which means that it can provide more than three times the capacity of an ordinary nickel-cadmium cell. The Panasonic cordless phone battery is a replacement for the KX-TG: 2.4GHz, 5.8GHz and DECT 6.0 telephone models under the brand. Installation is quick and easy, and the package also comes with clear instructions for safety. Use it for your home or office unit, so you spend more time being productive."
711174434,Rechargable batteries,flipkart,"Choose conscientiously with Duracell Rechargeable AAA Household Batteries. They are useful with battery operated tools, appliances, electronics and toys. They let you charge hundreds of times, giving you an energy solution that's wallet-friendly. Moreover, these NiMH AAA Household Batteries last 50 percent longer per charge. That means that you can use your battery-operated appliances, electronics and more with fewer interruptions. They boast Long-Life Ion Cores that give you more power in every battery. Because they come pre-charged, you can put them in your desired device and enjoy it immediately. With Duralock Power Preserve Technology, they'll hold a charge for up to one year when not in use. These powerful units work in any NiMH charger, even those from different brands."
711174435,Rechargable batteries,flipkart,"Model: COMP-4SAFTX10. The Saft LS14250 battery is based on the Lithium Chloride chemistry; even though it has a high operating voltage it is stable during most applications. The standard-terminal battery is commonly used in memory backup, security equipment and scuba-diving computers and other small electronics. It delivers 3.6 volts with a capacity of 1200mAh.Battery used for multiple devices.Has a high operating voltage.Delivers 3.6 volts with a capacity of 1200mAh.Chemistry-Lithium.Size-1/2 AA.Capacity-1200 mAh.Voltage-3.6 Volts."
711174438,coffee grinder,flipkart,"Now you can pulverize seeds in minutes with the 80365 Hamilton Beach Custom Coffee Grinder and enjoy the taste of freshly brewed java right in your home. Hamilton Beach has come up with a new way to grind your coffee that's hands-free for your convenience. Simply fill the grinding chamber with coffee beans, select fineness, number of cups and finally press the button. This Hamilton Beach coffee grinder stops automatically when the beans are finely and perfectly ground, which means it takes the guesswork out of the process. This custom grind coffee grinder features a removable grinding chamber that lifts for easy pouring. This hands-free coffee grinder also comes with a brush to get the grounds off the sides and bottom of the chamber. It also has a hidden cord storage area for a neat look. Clear lid lets you monitor the coffee seeds while grinding. The espresso coffee grinder saves a lot of space on your countertop and is also dishwasher safe."
